date_time,user_id,color
2011-03-17 00:44:00 UTC,38,#cfb0d7
2011-03-17 00:44:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:45:00 UTC,38,#cfb0d7
2011-03-17 00:46:00 UTC,38,#cfb0d7
2011-03-17 00:46:00 UTC,38,#cfb0d7
2011-03-17 00:46:00 UTC,38,#cfb0d7
2011-03-17 00:46:00 UTC,38,#cfb0d7
2011-03-17 00:47:00 UTC,38,#cfb0d7
2011-03-17 00:47:00 UTC,38,#cfb0d7
2011-03-17 00:47:00 UTC,38,#cfb0d7
2011-03-17 00:47:00 UTC,38,#cfb0d7
2011-03-17 00:48:00 UTC,38,#cfb0d7
2011-03-17 00:48:00 UTC,38,#cfb0d7
2011-03-17 00:48:00 UTC,38,#cfb0d7
2011-03-17 00:49:00 UTC,38,#cfb0d7
2011-03-17 00:50:00 UTC,38,#cfb0d7
2011-03-17 00:51:00 UTC,38,#cfb0d7
2011-03-17 00:52:00 UTC,38,#cfb0d7
2011-03-17 00:52:00 UTC,38,#cfb0d7
2011-03-17 00:52:00 UTC,38,#cfb0d7
2011-03-17 00:52:00 UTC,38,#cfb0d7
2011-03-17 00:53:00 UTC,38,#cfb0d7
2011-03-17 00:53:00 UTC,38,#cfb0d7
2011-03-17 00:54:00 UTC,38,#cfb0d7
2011-03-17 00:55:00 UTC,38,#cfb0d7
2011-03-17 00:55:00 UTC,38,#cfb0d7
2011-03-17 00:55:00 UTC,38,#cfb0d7
2011-03-17 00:56:00 UTC,38,#cfb0d7
2011-03-17 00:56:00 UTC,38,#cfb0d7
2011-03-17 00:56:00 UTC,38,#cfb0d7
2011-03-17 00:56:00 UTC,38,#cfb0d7
2011-03-17 00:56:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:57:00 UTC,38,#cfb0d7
2011-03-17 00:58:00 UTC,38,#cfb0d7
2011-03-17 00:58:00 UTC,38,#cfb0d7
2011-03-17 00:58:00 UTC,38,#cfb0d7
2011-03-17 00:58:00 UTC,38,#cfb0d7
2011-03-17 02:19:00 UTC,33,#89cd82
2011-03-17 02:19:00 UTC,33,#89cd82
2011-03-17 02:19:00 UTC,33,#89cd82
2011-03-17 12:57:00 UTC,56,#51eb56
2011-03-17 12:57:00 UTC,64,#e21e2c
2011-03-17 12:58:00 UTC,64,#e21e2c
2011-03-17 12:58:00 UTC,64,#e21e2c
2011-03-17 12:58:00 UTC,64,#e21e2c
2011-03-17 12:59:00 UTC,64,#e21e2c
2011-03-17 12:59:00 UTC,64,#e21e2c
2011-03-17 13:00:00 UTC,64,#e21e2c
2011-03-17 13:00:00 UTC,64,#e21e2c
2011-03-17 13:01:00 UTC,64,#e21e2c
2011-03-17 13:02:00 UTC,64,#e21e2c
2011-03-17 13:02:00 UTC,64,#e21e2c
2011-03-17 13:02:00 UTC,64,#e21e2c
2011-03-17 13:03:00 UTC,64,#e21e2c
2011-03-17 13:03:00 UTC,64,#e21e2c
2011-03-17 13:04:00 UTC,64,#e21e2c
2011-03-17 13:05:00 UTC,64,#e21e2c
2011-03-17 13:05:00 UTC,64,#e21e2c
2011-03-17 13:08:00 UTC,64,#e21e2c
2011-03-18 11:38:00 UTC,11,#e7faf7
2011-03-18 14:01:00 UTC,65,#ae0298
2011-03-18 14:01:00 UTC,65,#ae0298
2011-03-18 14:01:00 UTC,65,#ae0298
2011-03-18 14:02:00 UTC,65,#ae0298
2011-03-18 14:02:00 UTC,65,#ae0298
2011-03-18 14:02:00 UTC,65,#ae0298
2011-03-18 14:02:00 UTC,65,#ae0298
2011-03-18 14:03:00 UTC,65,#ae0298
2011-03-18 14:03:00 UTC,65,#ae0298
2011-03-18 14:03:00 UTC,65,#ae0298
2011-03-18 14:03:00 UTC,65,#ae0298
2011-03-18 14:04:00 UTC,65,#ae0298
2011-03-18 14:04:00 UTC,65,#ae0298
2011-03-18 14:04:00 UTC,65,#ae0298
2011-03-18 14:05:00 UTC,65,#ae0298
2011-03-18 14:05:00 UTC,65,#ae0298
2011-03-18 14:06:00 UTC,65,#ae0298
2011-03-18 14:06:00 UTC,65,#ae0298
2011-03-18 14:06:00 UTC,65,#ae0298
2011-03-18 14:07:00 UTC,65,#ae0298
2011-03-18 14:08:00 UTC,65,#ae0298
2011-03-18 14:08:00 UTC,65,#ae0298
2011-03-18 14:09:00 UTC,65,#ae0298
2011-03-18 14:09:00 UTC,65,#ae0298
2011-03-18 14:09:00 UTC,65,#ae0298
2011-03-18 14:09:00 UTC,65,#ae0298
2011-03-18 14:10:00 UTC,65,#ae0298
2011-03-18 14:10:00 UTC,65,#ae0298
2011-03-18 14:11:00 UTC,65,#ae0298
2011-03-18 14:12:00 UTC,65,#ae0298
2011-03-18 14:12:00 UTC,65,#ae0298
2011-03-18 14:13:00 UTC,65,#ae0298
2011-03-18 14:13:00 UTC,65,#ae0298
2011-03-18 14:13:00 UTC,65,#ae0298
2011-03-18 14:13:00 UTC,65,#ae0298
2011-03-18 14:14:00 UTC,65,#ae0298
2011-03-18 14:15:00 UTC,65,#ae0298
2011-03-18 14:15:00 UTC,65,#ae0298
2011-03-18 14:15:00 UTC,65,#ae0298
2011-03-18 14:15:00 UTC,65,#ae0298
2011-03-18 14:16:00 UTC,65,#ae0298
2011-03-18 14:16:00 UTC,65,#ae0298
2011-03-18 14:17:00 UTC,65,#ae0298
2011-03-18 14:17:00 UTC,65,#ae0298
2011-03-18 14:17:00 UTC,65,#ae0298
2011-03-18 14:17:00 UTC,65,#ae0298
2011-03-18 14:17:00 UTC,65,#ae0298
2011-03-18 14:18:00 UTC,65,#ae0298
2011-03-18 14:18:00 UTC,65,#ae0298
2011-03-18 14:18:00 UTC,65,#ae0298
2011-03-18 14:19:00 UTC,65,#ae0298
2011-03-18 14:19:00 UTC,65,#ae0298
2011-03-18 14:19:00 UTC,65,#ae0298
2011-03-18 14:20:00 UTC,65,#ae0298
2011-03-18 14:20:00 UTC,65,#ae0298
2011-03-18 14:20:00 UTC,65,#ae0298
2011-03-18 14:20:00 UTC,65,#ae0298
2011-03-18 14:20:00 UTC,65,#ae0298
2011-03-18 14:21:00 UTC,65,#ae0298
2011-03-18 14:21:00 UTC,65,#ae0298
2011-03-18 14:21:00 UTC,65,#ae0298
2011-03-18 14:21:00 UTC,65,#ae0298
2011-03-18 14:21:00 UTC,65,#ae0298
2011-03-18 14:22:00 UTC,65,#ae0298
2011-03-18 14:22:00 UTC,65,#ae0298
2011-03-18 14:22:00 UTC,65,#ae0298
2011-03-18 14:23:00 UTC,65,#ae0298
2011-03-18 14:23:00 UTC,65,#ae0298
2011-03-18 14:23:00 UTC,65,#ae0298
2011-03-18 14:24:00 UTC,65,#ae0298
2011-03-18 14:24:00 UTC,65,#ae0298
2011-03-18 14:24:00 UTC,65,#ae0298
2011-03-18 14:24:00 UTC,65,#ae0298
2011-03-18 14:25:00 UTC,65,#ae0298
2011-03-18 14:25:00 UTC,65,#ae0298
2011-03-18 14:27:00 UTC,65,#ae0298
2011-03-18 14:29:00 UTC,65,#ae0298
2011-03-18 14:29:00 UTC,65,#ae0298
2011-03-18 14:29:00 UTC,65,#ae0298
2011-03-18 14:29:00 UTC,65,#ae0298
2011-03-18 14:30:00 UTC,65,#ae0298
2011-03-18 14:31:00 UTC,65,#ae0298
2011-03-18 14:32:00 UTC,34,#cbc093
2011-03-18 14:32:00 UTC,65,#ae0298
2011-03-18 14:33:00 UTC,65,#ae0298
2011-03-18 14:33:00 UTC,65,#ae0298
2011-03-18 14:33:00 UTC,65,#ae0298
2011-03-18 14:34:00 UTC,65,#ae0298
2011-03-18 14:35:00 UTC,65,#ae0298
2011-03-18 14:35:00 UTC,65,#ae0298
2011-03-18 14:36:00 UTC,65,#ae0298
2011-03-18 14:36:00 UTC,65,#ae0298
2011-03-18 15:34:00 UTC,46,#55478e
2011-03-18 15:34:00 UTC,46,#55478e
2011-03-18 15:34:00 UTC,46,#55478e
2011-03-18 15:34:00 UTC,46,#55478e
2011-03-18 15:35:00 UTC,46,#55478e
2011-03-18 15:35:00 UTC,46,#55478e
2011-03-18 15:35:00 UTC,46,#55478e
2011-03-18 15:35:00 UTC,46,#55478e
2011-03-18 15:36:00 UTC,46,#55478e
2011-03-18 15:36:00 UTC,46,#55478e
2011-03-18 15:36:00 UTC,46,#55478e
2011-03-18 15:36:00 UTC,46,#55478e
2011-03-18 15:36:00 UTC,46,#55478e
2011-03-18 15:36:00 UTC,46,#55478e
2011-03-18 15:37:00 UTC,46,#55478e
2011-03-18 15:37:00 UTC,46,#55478e
2011-03-18 15:37:00 UTC,46,#55478e
2011-03-18 15:37:00 UTC,46,#55478e
2011-03-18 15:38:00 UTC,46,#55478e
2011-03-18 15:38:00 UTC,46,#55478e
2011-03-18 16:51:00 UTC,7,#cad30e
2011-03-18 16:51:00 UTC,7,#cad30e
2011-03-18 16:52:00 UTC,7,#cad30e
2011-03-18 16:53:00 UTC,7,#cad30e
2011-03-18 16:53:00 UTC,7,#cad30e
2011-03-18 16:54:00 UTC,7,#cad30e
2011-03-18 16:54:00 UTC,7,#cad30e
2011-03-18 16:55:00 UTC,7,#cad30e
2011-03-18 16:57:00 UTC,53,#1da226
2011-03-18 16:57:00 UTC,53,#1da226
2011-03-18 16:57:00 UTC,53,#1da226
2011-03-18 16:57:00 UTC,7,#cad30e
2011-03-18 16:57:00 UTC,7,#cad30e
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,53,#1da226
2011-03-18 16:58:00 UTC,7,#cad30e
2011-03-18 16:58:00 UTC,7,#cad30e
2011-03-18 16:59:00 UTC,53,#1da226
2011-03-18 16:59:00 UTC,53,#1da226
2011-03-18 16:59:00 UTC,53,#1da226
2011-03-18 16:59:00 UTC,53,#1da226
2011-03-18 16:59:00 UTC,53,#1da226
2011-03-18 16:59:00 UTC,53,#1da226
2011-03-18 16:59:00 UTC,53,#1da226
2011-03-18 17:00:00 UTC,7,#cad30e
2011-03-18 17:03:00 UTC,53,#1da226
2011-03-18 17:03:00 UTC,53,#1da226
2011-03-18 17:04:00 UTC,53,#1da226
2011-03-18 17:04:00 UTC,53,#1da226
2011-03-18 17:04:00 UTC,53,#1da226
2011-03-18 17:05:00 UTC,53,#1da226
2011-03-18 17:05:00 UTC,53,#1da226
2011-03-18 17:06:00 UTC,53,#1da226
2011-03-18 17:06:00 UTC,53,#1da226
2011-03-18 17:06:00 UTC,53,#1da226
2011-03-18 17:07:00 UTC,53,#1da226
2011-03-18 17:07:00 UTC,53,#1da226
2011-03-18 17:07:00 UTC,53,#1da226
2011-03-18 17:07:00 UTC,53,#1da226
2011-03-18 17:07:00 UTC,53,#1da226
2011-03-18 17:07:00 UTC,53,#1da226
2011-03-18 17:08:00 UTC,53,#1da226
2011-03-18 17:08:00 UTC,53,#1da226
2011-03-18 17:08:00 UTC,53,#1da226
2011-03-18 17:08:00 UTC,53,#1da226
2011-03-18 17:08:00 UTC,53,#1da226
2011-03-18 17:08:00 UTC,53,#1da226
2011-03-18 17:08:00 UTC,53,#1da226
2011-03-18 17:08:00 UTC,53,#1da226
2011-03-18 17:09:00 UTC,53,#1da226
2011-03-18 17:09:00 UTC,53,#1da226
2011-03-18 17:10:00 UTC,53,#1da226
2011-03-18 17:11:00 UTC,53,#1da226
2011-03-18 17:12:00 UTC,53,#1da226
2011-03-18 17:13:00 UTC,53,#1da226
2011-03-18 17:14:00 UTC,53,#1da226
2011-03-18 17:42:00 UTC,19,#28093b
2011-03-18 17:42:00 UTC,19,#28093b
2011-03-18 17:42:00 UTC,19,#28093b
2011-03-18 17:42:00 UTC,19,#28093b
2011-03-18 17:43:00 UTC,19,#28093b
2011-03-18 17:43:00 UTC,19,#28093b
2011-03-18 17:43:00 UTC,19,#28093b
2011-03-18 17:45:00 UTC,19,#28093b
2011-03-18 17:46:00 UTC,19,#28093b
2011-03-18 20:43:00 UTC,46,#55478e
2011-03-18 20:45:00 UTC,46,#55478e
2011-03-18 20:45:00 UTC,46,#55478e
2011-03-18 20:45:00 UTC,46,#55478e
2011-03-18 20:48:00 UTC,46,#55478e
2011-03-18 20:48:00 UTC,46,#55478e
2011-03-18 20:52:00 UTC,46,#55478e
2011-03-18 20:53:00 UTC,46,#55478e
2011-03-18 20:53:00 UTC,46,#55478e
2011-03-18 20:59:00 UTC,46,#55478e
2011-03-18 21:00:00 UTC,17,#49fea7
2011-03-18 21:03:00 UTC,17,#49fea7
2011-03-18 21:04:00 UTC,46,#55478e
2011-03-18 21:04:00 UTC,46,#55478e
2011-03-18 21:04:00 UTC,46,#55478e
2011-03-18 21:05:00 UTC,17,#49fea7
2011-03-18 21:05:00 UTC,46,#55478e
2011-03-18 21:05:00 UTC,46,#55478e
2011-03-18 21:07:00 UTC,17,#49fea7
2011-03-18 21:07:00 UTC,17,#49fea7
2011-03-18 21:07:00 UTC,17,#49fea7
2011-03-18 21:07:00 UTC,17,#49fea7
2011-03-18 21:09:00 UTC,17,#49fea7
2011-03-18 21:11:00 UTC,40,#58c17f
2011-03-18 21:18:00 UTC,40,#58c17f
2011-03-18 21:19:00 UTC,17,#49fea7
2011-03-18 21:20:00 UTC,17,#49fea7
2011-03-18 21:20:00 UTC,17,#49fea7
2011-03-18 21:20:00 UTC,17,#49fea7
2011-03-18 21:20:00 UTC,17,#49fea7
2011-03-18 21:20:00 UTC,40,#58c17f
2011-03-18 21:21:00 UTC,17,#49fea7
2011-03-18 21:21:00 UTC,17,#49fea7
2011-03-18 21:21:00 UTC,17,#49fea7
2011-03-18 21:21:00 UTC,17,#49fea7
2011-03-18 21:21:00 UTC,40,#58c17f
2011-03-18 21:24:00 UTC,17,#49fea7
2011-03-18 21:24:00 UTC,17,#49fea7
2011-03-18 21:24:00 UTC,17,#49fea7
2011-03-18 21:24:00 UTC,17,#49fea7
2011-03-18 21:24:00 UTC,17,#49fea7
2011-03-18 21:26:00 UTC,17,#49fea7
2011-03-18 21:26:00 UTC,17,#49fea7
2011-03-18 21:27:00 UTC,17,#49fea7
2011-03-18 21:27:00 UTC,17,#49fea7
2011-03-18 21:28:00 UTC,17,#49fea7
2011-03-18 21:30:00 UTC,17,#49fea7
2011-03-18 21:30:00 UTC,17,#49fea7
2011-03-18 21:30:00 UTC,17,#49fea7
2011-03-18 21:35:00 UTC,43,#ef616e
2011-03-18 21:37:00 UTC,43,#ef616e
2011-03-18 21:41:00 UTC,11,#e7faf7
2011-03-18 21:41:00 UTC,11,#e7faf7
2011-03-18 21:42:00 UTC,11,#e7faf7
2011-03-18 21:42:00 UTC,49,#707844
2011-03-18 21:42:00 UTC,49,#707844
2011-03-18 21:43:00 UTC,11,#e7faf7
2011-03-18 21:43:00 UTC,11,#e7faf7
2011-03-18 21:45:00 UTC,11,#e7faf7
2011-03-18 21:45:00 UTC,49,#707844
2011-03-18 21:46:00 UTC,49,#707844
2011-03-18 21:46:00 UTC,49,#707844
2011-03-18 21:46:00 UTC,49,#707844
2011-03-18 21:47:00 UTC,11,#e7faf7
2011-03-18 21:47:00 UTC,11,#e7faf7
2011-03-18 21:47:00 UTC,49,#707844
2011-03-18 21:49:00 UTC,11,#e7faf7
2011-03-18 21:52:00 UTC,11,#e7faf7
2011-03-18 21:52:00 UTC,49,#707844
2011-03-18 21:53:00 UTC,11,#e7faf7
2011-03-18 21:57:00 UTC,11,#e7faf7
2011-03-18 21:57:00 UTC,49,#707844
2011-03-18 21:57:00 UTC,49,#707844
2011-03-18 21:58:00 UTC,49,#707844
2011-03-18 21:58:00 UTC,49,#707844
2011-03-18 21:59:00 UTC,11,#e7faf7
2011-03-18 21:59:00 UTC,11,#e7faf7
2011-03-18 22:00:00 UTC,49,#707844
2011-03-18 22:02:00 UTC,11,#e7faf7
2011-03-18 22:02:00 UTC,11,#e7faf7
2011-03-18 22:12:00 UTC,11,#e7faf7
2011-03-18 22:13:00 UTC,11,#e7faf7
2011-03-18 22:14:00 UTC,11,#e7faf7
2011-03-18 22:22:00 UTC,11,#e7faf7
2011-03-18 22:25:00 UTC,11,#e7faf7
2011-03-18 22:26:00 UTC,11,#e7faf7
2011-03-18 22:26:00 UTC,11,#e7faf7
2011-03-18 23:11:00 UTC,7,#cad30e
2011-03-18 23:11:00 UTC,7,#cad30e
2011-03-18 23:13:00 UTC,7,#cad30e
2011-03-18 23:56:00 UTC,9,#031adc
2011-03-19 16:31:00 UTC,7,#cad30e
2011-03-19 16:32:00 UTC,7,#cad30e
2011-03-19 16:33:00 UTC,7,#cad30e
2011-03-19 16:35:00 UTC,7,#cad30e
2011-03-19 16:39:00 UTC,0,#9cca89
2011-03-19 16:39:00 UTC,7,#cad30e
2011-03-19 16:39:00 UTC,7,#cad30e
2011-03-19 16:40:00 UTC,0,#9cca89
2011-03-19 16:40:00 UTC,0,#9cca89
2011-03-19 16:50:00 UTC,7,#cad30e
2011-03-19 16:52:00 UTC,7,#cad30e
2011-03-19 16:52:00 UTC,7,#cad30e
2011-03-19 16:52:00 UTC,7,#cad30e
2011-03-19 16:52:00 UTC,7,#cad30e
2011-03-19 16:54:00 UTC,7,#cad30e
2011-03-19 17:09:00 UTC,7,#cad30e
2011-03-19 17:09:00 UTC,7,#cad30e
2011-03-19 17:09:00 UTC,7,#cad30e
2011-03-19 17:09:00 UTC,7,#cad30e
2011-03-20 21:29:00 UTC,65,#ae0298
2011-03-20 21:30:00 UTC,65,#ae0298
2011-03-20 21:30:00 UTC,65,#ae0298
2011-03-20 21:30:00 UTC,65,#ae0298
2011-03-20 21:30:00 UTC,65,#ae0298
2011-03-20 21:31:00 UTC,65,#ae0298
2011-03-20 21:31:00 UTC,65,#ae0298
2011-03-20 21:33:00 UTC,65,#ae0298
2011-03-20 21:34:00 UTC,65,#ae0298
2011-03-20 21:34:00 UTC,65,#ae0298
2011-03-20 21:34:00 UTC,65,#ae0298
2011-03-20 21:34:00 UTC,65,#ae0298
2011-03-20 21:35:00 UTC,65,#ae0298
2011-03-20 21:36:00 UTC,65,#ae0298
2011-03-20 21:37:00 UTC,33,#89cd82
2011-03-20 21:37:00 UTC,33,#89cd82
2011-03-20 21:38:00 UTC,33,#89cd82
2011-03-20 21:39:00 UTC,33,#89cd82
2011-03-20 21:39:00 UTC,33,#89cd82
2011-03-20 21:39:00 UTC,33,#89cd82
2011-03-20 21:40:00 UTC,33,#89cd82
2011-03-20 21:40:00 UTC,33,#89cd82
2011-03-20 21:40:00 UTC,33,#89cd82
2011-03-20 21:40:00 UTC,33,#89cd82
2011-03-20 21:40:00 UTC,33,#89cd82
2011-03-20 21:40:00 UTC,33,#89cd82
2011-03-20 21:40:00 UTC,65,#ae0298
2011-03-20 21:41:00 UTC,33,#89cd82
2011-03-20 21:41:00 UTC,33,#89cd82
2011-03-20 21:41:00 UTC,33,#89cd82
2011-03-20 21:41:00 UTC,33,#89cd82
2011-03-20 21:41:00 UTC,65,#ae0298
2011-03-20 21:42:00 UTC,33,#89cd82
2011-03-20 21:42:00 UTC,33,#89cd82
2011-03-20 21:42:00 UTC,33,#89cd82
2011-03-20 21:42:00 UTC,33,#89cd82
2011-03-20 21:42:00 UTC,65,#ae0298
2011-03-20 21:42:00 UTC,65,#ae0298
2011-03-20 21:42:00 UTC,65,#ae0298
2011-03-20 21:43:00 UTC,33,#89cd82
2011-03-20 21:43:00 UTC,33,#89cd82
2011-03-20 21:43:00 UTC,33,#89cd82
2011-03-20 21:43:00 UTC,33,#89cd82
2011-03-20 21:43:00 UTC,33,#89cd82
2011-03-20 21:43:00 UTC,33,#89cd82
2011-03-20 21:43:00 UTC,33,#89cd82
2011-03-20 21:44:00 UTC,33,#89cd82
2011-03-20 21:44:00 UTC,65,#ae0298
2011-03-20 21:45:00 UTC,33,#89cd82
2011-03-20 21:45:00 UTC,33,#89cd82
2011-03-20 21:47:00 UTC,14,#a7f537
2011-03-20 21:47:00 UTC,33,#89cd82
2011-03-20 21:47:00 UTC,33,#89cd82
2011-03-20 21:48:00 UTC,33,#89cd82
2011-03-20 21:48:00 UTC,33,#89cd82
2011-03-20 21:48:00 UTC,33,#89cd82
2011-03-20 21:48:00 UTC,33,#89cd82
2011-03-20 21:48:00 UTC,33,#89cd82
2011-03-20 21:49:00 UTC,33,#89cd82
2011-03-20 21:49:00 UTC,33,#89cd82
2011-03-20 21:49:00 UTC,33,#89cd82
2011-03-20 21:50:00 UTC,33,#89cd82
2011-03-20 21:50:00 UTC,33,#89cd82
2011-03-20 21:50:00 UTC,33,#89cd82
2011-03-20 21:50:00 UTC,33,#89cd82
2011-03-20 21:50:00 UTC,33,#89cd82
2011-03-20 21:50:00 UTC,33,#89cd82
2011-03-20 21:50:00 UTC,33,#89cd82
2011-03-20 21:51:00 UTC,33,#89cd82
2011-03-20 21:51:00 UTC,33,#89cd82
2011-03-20 21:52:00 UTC,33,#89cd82
2011-03-20 21:53:00 UTC,33,#89cd82
2011-03-20 21:53:00 UTC,33,#89cd82
2011-03-20 21:54:00 UTC,33,#89cd82
2011-03-20 21:54:00 UTC,33,#89cd82
2011-03-20 21:54:00 UTC,33,#89cd82
2011-03-20 21:54:00 UTC,33,#89cd82
2011-03-20 21:54:00 UTC,33,#89cd82
2011-03-20 21:54:00 UTC,33,#89cd82
2011-03-20 21:55:00 UTC,33,#89cd82
2011-03-20 21:55:00 UTC,33,#89cd82
